Index,QQQ.Open,QQQ.High,QQQ.Low,QQQ.Close,QQQ.Volume,QQQ.Adjusted,TSLA.Open,TSLA.High,TSLA.Low,TSLA.Close,TSLA.Volume,TSLA.Adjusted,MSFT.Open,MSFT.High,MSFT.Low,MSFT.Close,MSFT.Volume,MSFT.Adjusted,INTC.Open,INTC.High,INTC.Low,INTC.Close,INTC.Volume,INTC.Adjusted,AAPL.Open,AAPL.High,AAPL.Low,AAPL.Close,AAPL.Volume,AAPL.Adjusted,NFLX.Open,NFLX.High,NFLX.Low,NFLX.Close,NFLX.Volume,NFLX.Adjusted,AMZN.Open,AMZN.High,AMZN.Low,AMZN.Close,AMZN.Volume,AMZN.Adjusted,FB.Open,FB.High,FB.Low,FB.Close,FB.Volume,FB.Adjusted,GOOG.Open,GOOG.High,GOOG.Low,GOOG.Close,GOOG.Volume,GOOG.Adjusted,SQ.Open,SQ.High,SQ.Low,SQ.Close,SQ.Volume,SQ.Adjusted,TWTR.Open,TWTR.High,TWTR.Low,TWTR.Close,TWTR.Volume,TWTR.Adjusted,DATA.Open,DATA.High,DATA.Low,DATA.Close,DATA.Volume,DATA.Adjusted,AMD.Open,AMD.High,AMD.Low,AMD.Close,AMD.Volume,AMD.Adjusted,SBUX.Open,SBUX.High,SBUX.Low,SBUX.Close,SBUX.Volume,SBUX.Adjusted,WMT.Open,WMT.High,WMT.Low,WMT.Close,WMT.Volume,WMT.Adjusted,TGT.Open,TGT.High,TGT.Low,TGT.Close,TGT.Volume,TGT.Adjusted,JWN.Open,JWN.High,JWN.Low,JWN.Close,JWN.Volume,JWN.Adjusted,PG.Open,PG.High,PG.Low,PG.Close,PG.Volume,PG.Adjusted,JNJ.Open,JNJ.High,JNJ.Low,JNJ.Close,JNJ.Volume,JNJ.Adjusted,KO.Open,KO.High,KO.Low,KO.Close,KO.Volume,KO.Adjusted,VRSN.Open,VRSN.High,VRSN.Low,VRSN.Close,VRSN.Volume,VRSN.Adjusted,PANW.Open,PANW.High,PANW.Low,PANW.Close,PANW.Volume,PANW.Adjusted,NVDA.Open,NVDA.High,NVDA.Low,NVDA.Close,NVDA.Volume,NVDA.Adjusted,RHT.Open,RHT.High,RHT.Low,RHT.Close,RHT.Volume,RHT.Adjusted,USO.Open,USO.High,USO.Low,USO.Close,USO.Volume,USO.Adjusted,DIS.Open,DIS.High,DIS.Low,DIS.Close,DIS.Volume,DIS.Adjusted,HD.Open,HD.High,HD.Low,HD.Close,HD.Volume,HD.Adjusted,DUK.Open,DUK.High,DUK.Low,DUK.Close,DUK.Volume,DUK.Adjusted,SPOT.Open,SPOT.High,SPOT.Low,SPOT.Close,SPOT.Volume,SPOT.Adjusted,WDC.Open,WDC.High,WDC.Low,WDC.Close,WDC.Volume,WDC.Adjusted,GLD.Open,GLD.High,GLD.Low,GLD.Close,GLD.Volume,GLD.Adjusted,SLV.Open,SLV.High,SLV.Low,SLV.Close,SLV.Volume,SLV.Adjusted,BABA.Open,BABA.High,BABA.Low,BABA.Close,BABA.Volume,BABA.Adjusted,BP.Open,BP.High,BP.Low,BP.Close,BP.Volume,BP.Adjusted,BUD.Open,BUD.High,BUD.Low,BUD.Close,BUD.Volume,BUD.Adjusted,GLW.Open,GLW.High,GLW.Low,GLW.Close,GLW.Volume,GLW.Adjusted,PFE.Open,PFE.High,PFE.Low,PFE.Close,PFE.Volume,PFE.Adjusted,SFIX.Open,SFIX.High,SFIX.Low,SFIX.Close,SFIX.Volume,SFIX.Adjusted,STX.Open,STX.High,STX.Low,STX.Close,STX.Volume,STX.Adjusted,T.Open,T.High,T.Low,T.Close,T.Volume,T.Adjusted,V.Open,V.High,V.Low,V.Close,V.Volume,V.Adjusted,XLE.Open,XLE.High,XLE.Low,XLE.Close,XLE.Volume,XLE.Adjusted,XLB.Open,XLB.High,XLB.Low,XLB.Close,XLB.Volume,XLB.Adjusted,XLI.Open,XLI.High,XLI.Low,XLI.Close,XLI.Volume,XLI.Adjusted,XLY.Open,XLY.High,XLY.Low,XLY.Close,XLY.Volume,XLY.Adjusted,XLP.Open,XLP.High,XLP.Low,XLP.Close,XLP.Volume,XLP.Adjusted,XLV.Open,XLV.High,XLV.Low,XLV.Close,XLV.Volume,XLV.Adjusted,XLF.Open,XLF.High,XLF.Low,XLF.Close,XLF.Volume,XLF.Adjusted,XLK.Open,XLK.High,XLK.Low,XLK.Close,XLK.Volume,XLK.Adjusted,XTL.Open,XTL.High,XTL.Low,XTL.Close,XTL.Volume,XTL.Adjusted,XLU.Open,XLU.High,XLU.Low,XLU.Close,XLU.Volume,XLU.Adjusted,XLRE.Open,XLRE.High,XLRE.Low,XLRE.Close,XLRE.Volume,XLRE.Adjusted,BTCUSD.X.Open,BTCUSD.X.High,BTCUSD.X.Low,BTCUSD.X.Close,BTCUSD.X.Volume,BTCUSD.X.Adjusted,ETHUSD.X.Open,ETHUSD.X.High,ETHUSD.X.Low,ETHUSD.X.Close,ETHUSD.X.Volume,ETHUSD.X.Adjusted,EURUSD.X.Open,EURUSD.X.High,EURUSD.X.Low,EURUSD.X.Close,EURUSD.X.Volume,EURUSD.X.Adjusted,JPY.X.Open,JPY.X.High,JPY.X.Low,JPY.X.Close,JPY.X.Volume,JPY.X.Adjusted,GBPUSD.X.Open,GBPUSD.X.High,GBPUSD.X.Low,GBPUSD.X.Close,GBPUSD.X.Volume,GBPUSD.X.Adjusted,AUDUSD.X.Open,AUDUSD.X.High,AUDUSD.X.Low,AUDUSD.X.Close,AUDUSD.X.Volume,AUDUSD.X.Adjusted,NZDUSD.X.Open,NZDUSD.X.High,NZDUSD.X.Low,NZDUSD.X.Close,NZDUSD.X.Volume,NZDUSD.X.Adjusted,EURJPY.X.Open,EURJPY.X.High,EURJPY.X.Low,EURJPY.X.Close,EURJPY.X.Volume,EURJPY.X.Adjusted,GBPJPY.X.Open,GBPJPY.X.High,GBPJPY.X.Low,GBPJPY.X.Close,GBPJPY.X.Volume,GBPJPY.X.Adjusted,EURGBP.X.Open,EURGBP.X.High,EURGBP.X.Low,EURGBP.X.Close,EURGBP.X.Volume,EURGBP.X.Adjusted,EURCAD.X.Open,EURCAD.X.High,EURCAD.X.Low,EURCAD.X.Close,EURCAD.X.Volume,EURCAD.X.Adjusted,EURSEK.X.Open,EURSEK.X.High,EURSEK.X.Low,EURSEK.X.Close,EURSEK.X.Volume,EURSEK.X.Adjusted,EURCHF.X.Open,EURCHF.X.High,EURCHF.X.Low,EURCHF.X.Close,EURCHF.X.Volume,EURCHF.X.Adjusted,EURHUF.X.Open,EURHUF.X.High,EURHUF.X.Low,EURHUF.X.Close,EURHUF.X.Volume,EURHUF.X.Adjusted,CNY.X.Open,CNY.X.High,CNY.X.Low,CNY.X.Close,CNY.X.Volume,CNY.X.Adjusted,HKD.X.Open,HKD.X.High,HKD.X.Low,HKD.X.Close,HKD.X.Volume,HKD.X.Adjusted,SGD.X.Open,SGD.X.High,SGD.X.Low,SGD.X.Close,SGD.X.Volume,SGD.X.Adjusted,INR.X.Open,INR.X.High,INR.X.Low,INR.X.Close,INR.X.Volume,INR.X.Adjusted,MXN.X.Open,MXN.X.High,MXN.X.Low,MXN.X.Close,MXN.X.Volume,MXN.X.Adjusted,PHP.X.Open,PHP.X.High,PHP.X.Low,PHP.X.Close,PHP.X.Volume,PHP.X.Adjusted,IDR.X.Open,IDR.X.High,IDR.X.Low,IDR.X.Close,IDR.X.Volume,IDR.X.Adjusted,THB.X.Open,THB.X.High,THB.X.Low,THB.X.Close,THB.X.Volume,THB.X.Adjusted,MYR.X.Open,MYR.X.High,MYR.X.Low,MYR.X.Close,MYR.X.Volume,MYR.X.Adjusted,ZAR.X.Open,ZAR.X.High,ZAR.X.Low,ZAR.X.Close,ZAR.X.Volume,ZAR.X.Adjusted,RUB.X.Open,RUB.X.High,RUB.X.Low,RUB.X.Close,RUB.X.Volume,RUB.X.Adjusted
2016-01-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,429.950012,425.860016,437.949982,433.98999,2033428600,433.98999,0.9488,0.9184,0.9488,0.92,4300,0.92,1.085906,1.086697,1.085906,1.085906,0,1.085906,120.288002,120.288002,120.288002,120.288002,0,120.288002,1.473839,1.473839,1.473839,1.473839,0,1.473839,0.727167,0.727167,0.727167,0.727167,0,0.727167,0.684135,0.684135,0.684135,0.684135,0,0.684135,130.612,130.679993,130.570007,130.612,0,130.612,177.274994,177.274994,177.100006,177.274994,0,177.274994,0.73673,0.7373,0.73673,0.73673,0,0.73673,1.5093,1.5093,1.5093,1.5093,0,1.5093,9.15667,9.17655,9.15667,9.15667,0,9.15667,1.08737,1.08737,1.08737,1.08737,0,1.08737,315.838013,315.838013,315.838013,315.838013,0,315.838013,6.4837,6.4837,6.4837,6.4837,0,6.4837,7.75011,7.75032,7.7499,7.75011,0,7.75011,1.41928,1.41928,1.41928,1.41928,0,1.41928,66.193001,66.193001,66.150002,66.193001,0,66.193001,17.2698,17.2698,17.2698,17.2698,0,17.2698,47.025002,47.040001,46.713001,46.713001,0,46.713001,13775,13775,13775,13775,0,13775,35.415001,36.001999,35.400002,35.421001,0,35.421001,4.2929,4.317,4.2855,4.3052,0,4.3052,15.46,15.46,15.46,15.46,0,15.46,73.815002,73.815002,73.400002,73.230003,0,73.230003
2016-01-04,109.449997,109.599998,108.120003,109.5,50807600,106.223091,230.720001,231.380005,219,223.410004,6827100,223.410004,54.32,54.799999,53.389999,54.799999,53778000,50.877312,33.880001,34.009998,33.459999,33.990002,27882200,30.82869,102.610001,105.370003,102,105.349998,67649400,99.117409,109,110,105.209999,109.959999,20794800,109.959999,656.289978,657.719971,627.51001,636.98999,9314500,636.98999,101.949997,102.239998,99.75,102.220001,37912400,102.220001,743,744.059998,731.257996,741.840027,3272800,741.840027,12.75,12.9,12.05,12.16,2751500,12.16,22.639999,22.84,22.110001,22.559999,15325000,22.559999,92.709999,93.900002,91.510002,93.790001,669600,93.790001,2.77,2.82,2.63,2.77,32516800,2.77,58.77,58.830002,57.599998,58.259998,13521500,54.539024,60.5,61.490002,60.360001,61.459999,11989200,56.267494,71.839996,73.709999,71.529999,73.550003,8233300,64.945602,49.810001,50.200001,48.709999,50.130001,4518300,44.816822,78.360001,78.5,77.540001,78.370003,11529800,70.020996,101.709999,101.809998,99.449997,100.480003,12722800,91.491417,42.34,42.5,41.970001,42.400002,16084100,38.069653,85.690002,86.150002,82.440002,83.949997,1540200,83.949997,172.949997,173.759995,169.199997,171.520004,1972900,171.520004,32.290001,32.580002,32.040001,32.369999,8951900,31.779432,81.68,81.709999,80.639999,81.709999,1854300,81.709999,11.26,11.42,10.82,10.98,36236700,10.98,103.120003,103.43,101.730003,102.980003,12531500,98.343132,130.110001,131.070007,129.449997,131.070007,8050900,120.921051,70.93,71.209999,70.160004,71.190002,3565500,61.217102,0,0,0,0,0,0,59.32,60.52,58.860001,60.400002,3024400,54.315838,103.129997,103.669998,102.489998,102.889999,6440000,102.889999,13.47,13.52,13.19,13.19,4617100,13.19,78.18,78.309998,75.18,76.690002,23066300,76.690002,30.799999,31.17,30.51,31.059999,7582300,24.767824,122.580002,122.720001,120.849998,122.470001,1342800,108.804543,17.950001,17.98,17.75,17.91,10840700,16.476244,31.85,32.029999,31.57,31.950001,37307800,28.101908,0,0,0,0,0,0,36.029999,36.43,35.110001,36.27,4653200,29.328651,34.080002,34.349998,34,34.349998,31779500,28.458153,76.059998,76.379997,75.010002,75.699997,13476800,73.712708,60.16,60.779999,59.299999,60.299999,21808700,54.81599,42.720001,42.860001,42.259998,42.740002,14430200,40.159397,52.110001,52.32,51.709999,52.299999,16404600,48.952015,76.779999,76.93,75.980003,76.82,13400400,73.352905,49.830002,49.849998,49.349998,49.849998,17281200,45.730537,70.769997,71,70.010002,70.730003,19666300,67.251839,18.960196,19.000813,18.765232,18.984566,93387400,13.704863,42.060001,42.279999,41.610001,42.27,21638600,40.160542,54.560001,55.119999,54.470001,54.950001,33200,52.30632,43.029999,43.200001,42.669998,43.189999,14846700,38.779411,30.98,30.98,30.361,30.459999,1900,27.116892,430.700012,428.600006,435.26001,433.320007,2294396800,433.320007,0.96,0.9186,0.9644,0.95,78700,0.95,1.085505,1.0946,1.0806,1.085399,0,1.085399,120.317001,120.447998,118.720001,120.310997,0,120.310997,1.473991,1.481701,1.469141,1.473709,0,1.473709,0.728597,0.729288,0.716846,0.728704,0,0.728704,0.683293,0.683387,0.673083,0.683293,0,0.683293,130.550003,130.630005,128.908005,130.576004,0,130.576004,177.259995,177.334,175.104996,177.268005,0,177.268005,0.73638,0.74165,0.7353,0.7364,0,0.7364,1.50556,1.52481,1.50048,1.5046,0,1.5046,9.1572,9.20584,9.145,9.1568,0,9.1568,1.0846,1.0897,1.0835,1.0847,0,1.0847,314.540009,316.181,314.540009,314.529999,0,314.529999,6.4837,6.5256,6.4837,6.4837,0,6.4837,7.75032,7.75219,7.7493,7.75037,0,7.75037,1.4187,1.42631,1.41573,1.4185,0,1.4185,66.193001,66.628998,66.029999,66.193001,0,66.193001,17.209,17.3864,17.2047,17.2882,0,17.2882,46.768002,47.153999,46.768002,46.762001,0,46.762001,13845,13928,13815,13775,0,13775,35.431,36.194,35.416,35.436001,0,35.436001,4.3139,4.3567,4.3059,4.3505,0,4.3505,15.4606,15.6505,15.383,15.4606,0,15.4606,72.945,72.945,72.945,73.400002,0,73.400002
2016-01-05,110.040001,110.18,108.800003,109.309998,38795200,106.038773,226.360001,226.889999,220,223.429993,3186800,223.429993,54.93,55.389999,54.540001,55.049999,34079700,51.109421,33.959999,34,33.529999,33.830002,16709500,30.683571,105.75,105.849998,102.410004,102.709999,55791000,96.633583,110.449997,110.580002,105.849998,107.660004,17664600,107.660004,646.859985,646.909973,627.650024,633.789978,5822600,633.789978,102.889999,103.709999,101.669998,102.730003,23258200,102.730003,746.450012,752,738.640015,742.580017,1950700,742.580017,12.2,12.34,11.5,11.51,2352800,11.51,22.790001,23,21.85,21.92,17077700,21.92,94.220001,94.629997,93.290001,94.300003,518000,94.300003,2.77,2.8,2.64,2.75,12972300,2.75,58.790001,58.790001,57.98,58.650002,9617800,54.904114,62.029999,63.049999,61.849998,62.919998,13326000,57.604149,73.739998,75.239998,73.629997,74.839996,8191400,66.084679,49.619999,50.700001,48.709999,49.970001,5307900,44.673775,78.440002,78.959999,78.209999,78.620003,8133700,70.244354,100.580002,101.440002,100.57,100.900002,6467200,91.873856,42.310001,42.630001,42.169998,42.549999,15781900,38.20433,81.720001,83.910004,80.580002,81.410004,2165400,81.410004,172.539993,173.729996,170.070007,170.559998,1065300,170.559998,32.98,33.439999,32.5,32.889999,12256800,32.289936,81.620003,82.529999,81.43,81.910004,1401400,81.910004,10.8,10.87,10.64,10.66,32173600,10.66,102.669998,102.669998,99.889999,100.900002,16212900,96.356804,131.149994,131.940002,130.050003,130.429993,5320900,120.330582,71.18,71.849998,70.18,71.699997,2706800,61.655655,0,0,0,0,0,0,60.75,60.970001,59.790001,60.139999,1563200,54.082027,103.129997,103.459999,102.93,103.18,3500300,103.18,13.31,13.37,13.25,13.31,3722800,13.31,77.919998,78.68,77.260002,78.629997,14258900,78.629997,30.92,30.99,30.379999,30.93,7234400,24.664162,122.589996,122.809998,121.800003,122.550003,1058700,108.87561,17.92,18.07,17.73,17.9,11931400,16.467037,32.18,32.240002,31.93,32.18,27303600,28.304211,0,0,0,0,0,0,36.5,36.880001,35.919998,36.330002,3092700,29.377172,34.349998,34.689999,34.119999,34.59,30707300,28.656984,76.25,76.510002,75.540001,76.269997,8972700,74.267754,60.259998,60.599998,59.59,60.529999,15529200,55.025074,42.919998,42.919998,42.400002,42.720001,9499000,40.140614,52.43,52.529999,51.970001,52.439999,8726300,49.083054,76.889999,77.150002,76.169998,76.720001,7424900,73.257416,49.970001,50.290001,49.84,50.169998,8630500,46.024097,70.93,71.379997,70.760002,71.07,14540000,67.575111,19.017059,19.11454,18.887083,19.057676,52096500,13.757639,42.400002,42.5,41.970001,42.16,16067200,40.05603,54.66,54.880001,54.639999,54.84,3400,52.201618,43.169998,43.610001,42.560001,43.5,10948000,39.057751,30.93,31.382999,30.93,31.382999,1500,27.938589,433.320007,428.870026,435.25,431.200012,1949958800,431.200012,0.95,0.9409,0.9599,0.9426,73500,0.9426,1.082603,1.084105,1.071201,1.082755,0,1.082755,119.473999,119.68,118.801003,119.467003,0,119.467003,1.471454,1.472971,1.464129,1.47141,0,1.47141,0.718339,0.721657,0.713419,0.718597,0,0.718597,0.674582,0.675995,0.668003,0.674582,0,0.674582,129.298996,129.455994,127.510002,129.300003,0,129.300003,175.764999,176.141006,174.184006,175.740005,0,175.740005,0.73565,0.7363,0.73133,0.7356,0,0.7356,1.50843,1.50925,1.49493,1.50839,0,1.50839,9.19853,9.2526,9.19141,9.20058,0,9.20058,1.08527,1.08756,1.0834,1.0852,0,1.0852,314.136993,315.528992,313.619995,314.200012,0,314.200012,6.5254,6.5254,6.5095,6.5254,0,6.5254,7.75126,7.75162,7.7494,7.75126,0,7.75126,1.42596,1.42834,1.4224,1.42602,0,1.42602,66.598,66.648003,66.400002,66.600998,0,66.600998,17.2906,17.374599,17.256001,17.3255,0,17.3255,47.110001,47.150002,46.73,46.966999,0,46.966999,13930,13930,13750,13957,0,13957,36.132999,36.171001,35.999001,36.126999,0,36.126999,4.3483,4.3585,4.3103,4.3555,0,4.3555,15.523,15.6859,15.5046,15.523,0,15.523,73.135002,73.364998,73.135002,73.122498,0,73.122498
2016-01-06,107.410004,108.889999,107.410004,108.260002,41891100,105.020172,220,220.050003,215.979996,219.039993,3779100,219.039993,54.32,54.400002,53.639999,54.049999,39518900,50.181,33.25,33.52,32.799999,33.080002,25491300,30.003334,100.559998,102.370003,99.870003,100.699997,68457400,94.742485,105.290001,117.910004,104.959999,117.68,33045700,117.68,622,639.789978,620.309998,632.650024,5329200,632.650024,101.129997,103.769997,100.900002,102.970001,25096200,102.970001,730,747.179993,728.919983,743.619995,1947000,743.619995,11.5,11.64,11.015,11.52,1850600,11.52,21.620001,22.18,21.18,21.389999,14033600,21.389999,92.860001,94.720001,92.010002,93.5,853100,93.5,2.66,2.71,2.47,2.51,23759400,2.51,57.700001,58.529999,57.639999,58.130001,8266300,54.417336,62.48,63.950001,62.470001,63.549999,16564600,58.180916,73.800003,74.800003,73.379997,74.080002,4921400,65.413589,49.040001,49.310001,47.709999,48.490002,4218300,43.350639,77.669998,78.290001,77.120003,77.860001,9551000,69.565323,99.82,100.970001,99.599998,100.389999,7733800,91.40947,42.200001,42.509998,42.040001,42.32,16245100,37.997822,80.410004,81.760002,79.82,81.019997,1508400,81.019997,167.710007,170.389999,165.960007,167.309998,1528600,167.309998,32.349998,32.5,31.16,31.530001,11233600,30.954752,80.949997,81.739998,79.910004,80.589996,1455100,80.589996,10.3,10.47,10.06,10.11,73087100,10.11,99.379997,101.459999,99.360001,100.360001,13934500,95.841103,129,129.899994,128.559998,129.080002,8199600,119.085136,71.110001,72.18,70.870003,71.860001,2382800,61.79324,0,0,0,0,0,0,59.73,59.84,58.119999,58.799999,2910900,52.877007,104.370003,104.800003,103.93,104.669998,9316600,104.669998,13.37,13.48,13.26,13.36,3414700,13.36,77.120003,78.485001,76.970001,77.330002,11569300,77.330002,29.93,30.41,29.93,30.299999,10055100,24.161785,120.309998,121.239998,119.839996,120.230003,1625600,106.814484,17.59,17.690001,17.389999,17.5,12620500,16.09906,31.73,31.9,31.42,31.610001,25846600,27.80286,0,0,0,0,0,0,35.650002,35.919998,34.330002,34.75,4120900,28.099543,33.82,34.209999,33.720001,34.060001,26911800,28.614977,75,75.849998,74.849998,75.269997,16092000,73.293999,59.099998,59.220001,57.709999,58.200001,26962100,52.906979,42.139999,42.18,41.369999,41.599998,9307400,39.088234,51.720001,52.060001,51.310001,51.630001,9980000,48.324917,75.599998,76.370003,75.360001,75.970001,10115400,72.541267,49.669998,50.200001,49.639999,50,12429100,45.868149,70.059998,70.980003,70,70.489998,14651700,67.023651,18.781479,18.87896,18.667749,18.765232,77248500,13.546526,41.540001,41.919998,41.389999,41.639999,13858400,39.561977,54.34,54.439999,54.02,54.16,2100,51.554329,43.240002,43.599998,43.07,43.419998,12718800,38.985924,30.82,31.184999,30.82,31.08,3700,27.668842,431.200012,424.999969,432.110016,430.820007,1870233400,430.820007,0.9426,0.9292,0.952,0.95,105300,0.95,1.075199,1.077203,1.0722,1.075199,0,1.075199,119.099998,119.150002,118.260002,119.101997,0,119.101997,1.467696,1.467998,1.460494,1.467394,0,1.467394,0.716178,0.717309,0.705816,0.716281,0,0.716281,0.670017,0.670107,0.662998,0.670107,0,0.670107,128.037003,128.059998,127.019997,128.031998,0,128.031998,174.729996,174.830002,173.132996,174.725006,0,174.725006,0.7325,0.73695,0.7319,0.73266,0,0.73266,1.50367,1.51691,1.5019,1.50354,0,1.50354,9.23396,9.254,9.209,9.23168,0,9.23168,1.08428,1.08555,1.0825,1.08415,0,1.08415,313.230011,315.001007,313.049988,313.338989,0,313.338989,6.5125,6.55,6.5125,6.5125,0,6.5125,7.75111,7.75281,7.7502,7.75111,0,7.75111,1.4261,1.43682,1.4243,1.42593,0,1.42593,66.510002,66.888,66.470001,66.524002,0,66.524002,17.33,17.555401,17.323799,17.5289,0,17.5289,46.900002,47.110001,46.699001,46.741001,0,46.741001,13800,13960,13795,13805,0,13805,36.136002,36.250999,36.070999,36.111,0,36.111,4.3488,4.4285,4.3368,4.415,0,4.415,15.632,15.8628,15.6284,15.6376,0,15.6376,74.027496,74.027496,74.027496,0.7162,0,0.7162
2016-01-07,105.949997,107.290001,104.809998,104.870003,61386300,101.731651,214.190002,218.440002,213.669998,215.649994,3554300,215.649994,52.700001,53.490002,52.07,52.169998,56564900,48.435574,32.279999,33.009998,31.84,31.84,37680500,28.878654,98.68,100.129997,96.43,96.449997,81094400,90.743942,116.360001,122.18,112.290001,114.559998,33636700,114.559998,621.799988,630,605.210022,607.940002,7074900,607.940002,100.5,101.43,97.300003,97.919998,45172900,97.919998,730.309998,738.5,719.059998,726.390015,2963700,726.390015,11.13,11.37,11,11.16,1636000,11.16,21,21.48,20.200001,20.26,20759800,20.26,91.279999,93.139999,88,88.57,1249500,88.57,2.43,2.48,2.26,2.28,22203500,2.28,56.880001,57.91,56.16,56.689999,11140900,53.069302,62.970001,65.230003,62.919998,65.029999,26430000,59.53587,73.580002,76,73.489998,73.879997,11289900,65.237,47.07,49.630001,47.02,48.5,7616500,43.359577,76.849998,77.599998,76.07,77.18,11973900,68.957756,99.309998,100.089996,98.879997,99.220001,9433100,90.344139,41.650002,42.110001,41.450001,41.619999,20563600,37.369308,79.620003,80.870003,79.400002,80.550003,1689300,80.550003,163.050003,169.259995,162,164.080002,1903700,164.080002,30.74,30.950001,29.879999,30.280001,16132600,29.72756,79.370003,81.309998,79.010002,79.489998,2272400,79.489998,9.89,10.2,9.85,9.9,51997700,9.9,98.959999,101.349998,98.519997,99.5,14680200,95.019829,126.93,127.879997,124.699997,125.400002,12551000,115.690079,71.050003,71.769997,70.889999,71.199997,2887800,61.225693,0,0,0,0,0,0,57.419998,59.040001,57.029999,57.830002,3030800,52.004719,105.830002,106.239998,105.190002,106.150002,11730400,106.150002,13.47,13.71,13.4,13.62,9669500,13.62,73.290001,75.5,71.540001,72.720001,27288100,72.720001,29.07,29.82,29,29.43,15156000,23.468031,120.010002,121.080002,118.449997,119.470001,2045600,106.139297,17.15,17.41,17.040001,17.1,11555100,15.731083,31.16,31.809999,31.139999,31.4,37213600,27.618151,0,0,0,0,0,0,34.049999,34.810001,33.759998,34.540001,5974800,27.929741,33.619999,34.099998,33.509998,33.509998,35111400,28.152905,73.760002,75.089996,73.349998,73.790001,12470800,71.852852,57.07,58.380001,56.540001,56.779999,28081900,51.616123,40.84,41.25,40.25,40.470001,12579700,38.026463,50.799999,51.099998,50.09,50.23,17225600,47.01453,74.459999,75.709999,74.239998,74.410004,12645200,71.051682,49.439999,49.93,49.220001,49.400002,16031500,45.317738,69.129997,70.010002,68.870003,69.059998,17850400,65.663948,18.375305,18.545898,18.164095,18.237206,92006900,13.165345,40.790001,41.32,40.389999,40.41,16840700,38.393364,53.259998,53.259998,52.240002,52.450001,6800,49.926598,42.950001,43.349998,42.869999,43.130001,12273700,38.725544,30.721001,30.75,30.507,30.51,1500,27.161402,430.820007,428.519989,457.540009,457.049988,5825361500,457.049988,0.95,0.93,0.96,0.94,161800,0.94,1.077795,1.0876,1.0774,1.0779,0,1.0779,118.609001,118.752998,117.363998,118.610001,0,118.610001,1.462929,1.464343,1.453488,1.462994,0,1.462994,0.708015,0.708767,0.698227,0.708015,0,0.708015,0.664231,0.666711,0.659413,0.664319,0,0.664319,127.82,128.212006,126.839996,127.804001,0,127.804001,173.485992,173.720001,170.740005,173.479996,0,173.479996,0.73663,0.7469,0.7361,0.73666,0,0.73666,1.516,1.53944,1.51566,1.51612,0,1.51612,9.24608,9.2882,9.2429,9.25357,0,9.25357,1.0856,1.088,1.0837,1.08568,0,1.08568,314.350006,316.079987,313.519989,314.539001,0,314.539001,6.5467,6.585,6.5467,6.5467,0,6.5467,7.75216,7.75387,7.7507,7.75216,0,7.75216,1.4358,1.44262,1.43187,1.43589,0,1.43589,66.739998,66.959999,66.519997,66.723999,0,66.723999,17.530899,17.8391,17.5096,17.826799,0,17.826799,47.009998,47.129002,46.816002,46.952,0,46.952,13800,13948,13735,13905,0,13905,36.244999,36.341,36.143002,36.205002,0,36.205002,4.4148,4.4403,4.3505,4.402,0,4.402,15.8577,16.197901,15.7505,15.8579,0,15.8579,75.489502,75.489502,74.684998,74.595001,0,74.595001
